raw_text,link,page_found,scrape_timestamp,price,size,rooms,district,has_balkon,has_terrasse,is_neubau,is_furnished,has_outdoor,floor,is_temporary,price_per_m2,snapshot_date,fingerprint
"Moderne 2,5-Zimmer-Wohnung // WG-tauglich | 1100 Wien, 10. Bezirk, Favoriten | 65 m² | 2 Zimmer | FSR Immobilienvermarktungs- und -beteiligungsgesellschaft m.b.H. | € 1.249,69",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/moderne-2-5-zimmer-wohnung-wg-tauglich-810081373/,2,2026-01-13T10:50:25.671062,1249.69,65.0,2.0,1100.0,,,0,0,0,,,19.226,2026-01-13,1a050398e6
"Moderne Neubauwohnung direkt an der U2 Aspernstraße Wonkaplatz 5 | 1220 Wien, 22. Bezirk, Donaustadt | 53 m² | 2 Zimmer | Terrasse | IMMOcontract Immobilien Vermittlung GmbH | € 1.070",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/moderne-neubauwohnung-direkt-an-der-u2-aspernstrasse-wonkaplatz-5-1697481450/,5,2026-01-13T11:05:30.281041,1070.0,53.0,2.0,1220.0,,,1,0,1,,,20.18867924528302,2026-01-13,0bc097750a
"Urban gelegene 1-Zimmer Wohnung in der Antonigasse Nähe AKH inkl. Heizkosten! | 1180 Wien, 18. Bezirk, Währing, Antonigasse | 36 m² | 1 Zimmer | Dachterrasse | WINEGG Makler GmbH | € 757,85",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/urban-gelegene-1-zimmer-wohnung-in-der-antonigasse-naehe-akh-inkl-heizkosten-1340515636/,1,2026-01-13T11:04:59.525342,757.85,36.0,1.0,1180.0,,,0,0,1,,,21.05138888888889,2026-01-13,4ea5c13e75
"TERRASSENMIETE MIT GARTENANTEIL / MODERN APARTMENT WITH TERRACE AND SMALL GARDEN | 1190 Wien, 19. Bezirk, Döbling | 130 m² | 4 Zimmer | Terrasse, Garten | Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH | € 2.579,50",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/terrassenmiete-mit-gartenanteil-modern-apartment-with-terrace-and-small-garden-1593113634/,1,2026-01-13T11:04:59.542586,2579.5,130.0,4.0,1190.0,,,0,0,1,,,19.84230769230769,2026-01-13,66c1edb59f
"Gemütliche, hübsche 1-Zimmer Wohnung in der Antonigasse Nähe AKH inkl. Heizkosten! | 1180 Wien, 18. Bezirk, Währing, Antonigasse | 36 m² | 1 Zimmer | Dachterrasse | WINEGG Makler GmbH | € 767,24",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/gemuetliche-huebsche-1-zimmer-wohnung-in-der-antonigasse-naehe-akh-inkl-heizkosten-2040843112/,1,2026-01-13T11:04:59.559745,767.24,36.0,1.0,1180.0,,,0,0,1,,,21.31222222222222,2026-01-13,c0ce418343
"Klein, aber sehr fein: Charmanter 1-Zimmer-ERSTBEZUG im DG, absolute Ruhelage, U3-Nähe | 1030 Wien, 03. Bezirk, Landstraße | 30 m² | 1 Zimmer | BUWOG - Bauen und Wohnen GmbH / Vermietung Nord | € 599,36",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/klein-aber-sehr-fein-charmanter-1-zimmer-erstbezug-im-dg-absolute-ruhelage-u3-naehe-1116704889/,1,2026-01-13T11:04:59.577099,599.36,30.0,1.0,1030.0,,,0,0,0,,,19.978666666666665,2026-01-13,ddaa47210e
"TERRASSENWOHNUNG IN INNENSTADT-PALAIS | 1010 Wien, 01. Bezirk, Innere Stadt | 169 m² | 3 Zimmer | Terrasse, Loggia | Dr. Alexandra Gabriel Realitätenvermittlungs GesmbH | € 3.995,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/terrassenwohnung-in-innenstadt-palais-789352395/,1,2026-01-13T11:04:59.594159,3995.01,169.0,3.0,1010.0,,,0,0,1,,,23.639112426035503,2026-01-13,c185fe1e7c
"Wohntraum - ruhige, möblierte Wohnung mitten in Wien | 1060 Wien, 06. Bezirk, Mariahilf | 48 m² | 2 Zimmer | WALMETT Immobilien GmbH | € 1.789,52",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/wohntraum-ruhige-moeblierte-wohnung-mitten-in-wien-1089682729/,1,2026-01-13T11:04:59.612623,1789.52,48.0,2.0,1060.0,,,0,1,0,,,37.281666666666666,2026-01-13,f5c014f243
"Miete: 2-Zimmer Dachgeschosswohnung auf einer Ebene mit Terrasse | 1100 Wien | 1100 Wien, 10. Bezirk, Favoriten | 42 m² | 2 Zimmer | Terrasse, Balkon | Avana Real Estate GmbH | € 1.083,06",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/miete-2-zimmer-dachgeschosswohnung-auf-einer-ebene-mit-terrasse-1100-wien-1782322072/,2,2026-01-13T11:05:07.235911,1083.06,42.0,2.0,1100.0,,,0,0,1,,,25.787142857142857,2026-01-13,29a4917278
"Traumhafte 4-Zimmer-Wohnung im Herzen von Wien - Top-Innenstadtlage beim Stephansplatz! | 1010 Wien, 01. Bezirk, Innere Stadt | 107 m² | 4 Zimmer | 3SI Makler GmbH | € 2.799",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/traumhafte-4-zimmer-wohnung-im-herzen-von-wien-top-innenstadtlage-beim-stephansplatz-1033832373/,1,2026-01-13T11:04:59.630247,2799.0,107.0,4.0,1010.0,,,0,0,0,,,26.1588785046729,2026-01-13,478e8575be
"Rooftop Living bei der U1 Kagran - TOWER HOMES | 1220 Wien, 22. Bezirk, Donaustadt | 83 m² | 3 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 2.215",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/rooftop-living-bei-der-u1-kagran-tower-homes-1511364816/,1,2026-01-13T11:04:59.666385,2215.0,83.0,3.0,1220.0,,,0,0,1,,,26.686746987951807,2026-01-13,f9e66770dc
"Hochwertige 5-Zimmer-Wohnung mit exklusiven Vorteilen und viel Platz | 1040 Wien, 04. Bezirk, Wieden, Taubstummengasse | 222 m² | 5 Zimmer | Balkon | ESTINA Immobilien GmbH | € 5.479,65",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/hochwertige-5-zimmer-wohnung-mit-exklusiven-vorteilen-und-viel-platz-1703185937/,1,2026-01-13T11:04:59.684966,5479.65,222.0,5.0,1040.0,,,0,0,1,,,24.683108108108108,2026-01-13,af6f2190c7
"Familientaugliches Statement-Loft in trendy Lage | 1070 Wien, 07. Bezirk, Neubau | 235 m² | 5 Zimmer | FEINE IMMOBILIEN Immobilienvermittlungsagentur GmbH | € 3.980",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/familientaugliches-statement-loft-in-trendy-lage-1236177431/,1,2026-01-13T11:04:59.723474,3980.0,235.0,5.0,1070.0,,,1,0,0,,,16.93617021276596,2026-01-13,5694234ab3
"Work & Live Loft - urban, smart & stylish | 1070 Wien, 07. Bezirk, Neubau | 235 m² | 4 Zimmer | FEINE IMMOBILIEN Immobilienvermittlungsagentur GmbH | € 3.980",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/work-live-loft-urban-smart-stylish-1862401590/,1,2026-01-13T11:04:59.740964,3980.0,235.0,4.0,1070.0,,,1,0,0,,,16.93617021276596,2026-01-13,bb117065a9
"Ideale 2 Zimmer Neubauwohnung - zwischen Matzleinsdorfer Platz und Waldmüllerpark | 1100 Wien, 10. Bezirk, Favoriten | 55 m² | 2 Zimmer | IMMO AGENCY GmbH | € 952,33",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/ideale-2-zimmer-neubauwohnung-zwischen-matzleinsdorfer-platz-und-waldmuellerpark-1567238412/,1,2026-01-13T11:04:59.757728,952.33,55.0,2.0,1100.0,,,1,0,0,,,17.31509090909091,2026-01-13,4acc2fd2dc
"TOWER HOMES - Exklusiver Erstbezug bei der U1! | 1220 Wien, 22. Bezirk, Donaustadt | 60 m² | 2 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 1.470",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/tower-homes-exklusiver-erstbezug-bei-der-u1-1754938476/,1,2026-01-13T11:04:59.647927,1470.0,60.0,2.0,1220.0,,,0,0,1,,,24.5,2026-01-13,26a24aa7f6
"HOCHWERTIGE 2 - ZIMMER WOHNUNG MIT FREIFLÄCHE / NÄHE BADNER BAHN MARX-MEIDLINGER-STRASSE | 1120 Wien, 12. Bezirk, Meidling, Koflergasse | 49 m² | 2 Zimmer | Balkon | LIM-BROKER GmbH Immobilienvermittlung | € 1.050",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/hochwertige-2-zimmer-wohnung-mit-freiflaeche-naehe-badner-bahn-marx-meidlinger-strasse-1713543965/,1,2026-01-13T11:04:59.507556,1050.0,49.0,2.0,1120.0,,,0,0,1,,,21.428571428571427,2026-01-13,b1c4af2b7f
"Moderne Neubauwohnung in hochwertiger Ausstattung | 1140 Wien, 14. Bezirk, Penzing | 80 m² | 2 Zimmer | Balkon, Loggia | RE/MAX Emotion | € 1.450",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/moderne-neubauwohnung-in-hochwertiger-ausstattung-1454500927/,9,2026-01-13T11:06:02.096932,1450.0,80.0,2.0,1140.0,,,1,0,1,,,18.125,2026-01-13,6f22f23e72
"WG-Zimmmer | 1170 Wien, 17. Bezirk, Hernals, Römergasse | 21 m² | 1 Zimmer | Privat | € 580",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/wg-zimmmer-1855866079/,8,2026-01-13T11:05:54.216580,580.0,21.0,1.0,1170.0,,,0,0,0,,,27.61904761904762,2026-01-13,37d2b864a3
"LOFTWOHNUNG in Stadtlage - 3 Schlafzimmer - ca. 233 m² WFL - Terrasse ca. 60 m² - 4. Schlafzimmer möglich - Aufzug bis in die Wohnung | 1030 Wien, 03. Bezirk, Landstraße | 5 Zimmer | Terrasse | SIRA Real Estate GmbH | € 3.950",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/loftwohnung-in-stadtlage-3-schlafzimmer-ca-233-m-wfl-terrasse-ca-60-m-4-schlafzimmer-moeglich-aufzug-bis-in-die-wohnung-1079584658/,7,2026-01-13T11:05:47.317646,3950.0,233.0,5.0,1030.0,,,0,0,1,,,16.952789699570815,2026-01-13,eecf95d0f8
"Perfekte 2 Zimmer Neubauwohnung - zwischen Matzleinsdorfer Platz und Waldmüllerpark | 1100 Wien, 10. Bezirk, Favoriten | 54 m² | 2 Zimmer | IMMO AGENCY GmbH | € 929,34",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/perfekte-2-zimmer-neubauwohnung-zwischen-matzleinsdorfer-platz-und-waldmuellerpark-1555298307/,1,2026-01-13T11:04:59.457129,929.34,54.0,2.0,1100.0,,,1,0,0,,,17.21,2026-01-13,a1fead27d7
"++NEUBAU++ Charmante 2-Zimmer-Wohnung im 1. OG mit Loggia nahe U4 Margaretengürtel | 1120 Wien, 12. Bezirk, Meidling | 44 m² | 2 Zimmer | Balkon, Loggia | KeyLiving GmbH | € 1.099",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/-neubau-charmante-2-zimmer-wohnung-im-1-og-mit-loggia-nahe-u4-margaretenguertel-1088746831/,1,2026-01-13T11:04:59.439264,1099.0,44.0,2.0,1120.0,,,1,0,1,,,24.977272727272727,2026-01-13,f483694a2c
"Außergewöhnliche Kombination aus Wohnraum und Atelier-/Lagerebene in hervorragender Lage des 18. Bezirks. | 1180 Wien, 18. Bezirk, Währing | 95 m² | 2 Zimmer | Hubner Immobilien | € 1.124,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/aussergewoehnliche-kombination-aus-wohnraum-und-atelier-lagerebene-in-hervorragender-lage-des-18-bezirks-1572496431/,10,2026-01-13T10:51:26.606406,1124.99,95.0,2.0,1180.0,,,0,0,0,,,11.842,2026-01-13,b108d03f5f
"PROVISIONSFREI - 140qm ruhige & helle City-Lage - elegant saniertes Wohn-Büro mit first-class Living-Ambiente | 1010 Wien, 01. Bezirk, Innere Stadt, Tuchlaube - Nähe | 140 m² | 5 Zimmer | Hausverwaltung 123 | € 2.980",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/provisionsfrei-140qm-ruhige-helle-city-lage-elegant-saniertes-wohn-buero-mit-first-class-living-ambiente-1936087802/,1,2026-01-13T10:50:17.739437,2980.0,140.0,5.0,1010.0,,,0,0,0,,,21.285714285714285,2026-01-13,3a0f95ce80
"High-Tech Gartenwohnung in der Zieglergasse - BJ 2022 | 1070 Wien, 07. Bezirk, Neubau | 50 m² | 2 Zimmer | Terrasse, Garten | Hubner Immobilien | € 1.299",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/high-tech-gartenwohnung-in-der-zieglergasse-bj-2022-1466166471/,1,2026-01-13T10:50:17.723265,1299.0,50.0,2.0,1070.0,,,1,0,1,,,25.98,2026-01-13,5db08bd5ff
"2-Zimmerwohnung in Oberlaa nahe U1 | 1100 Wien, 10. Bezirk, Favoriten, Susi-Nicoletti-Weg | 50 m² | 2 Zimmer | Balkon | Privat | € 1.150",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/2-zimmerwohnung-in-oberlaa-nahe-u1-1076425248/,1,2026-01-13T10:50:17.706395,1150.0,50.0,2.0,1100.0,,,0,0,1,,,23.0,2026-01-13,29a4da6d45
"NEUBAU | 2 ZIMMER MIT BALKON | VIENNA TWENTYTWO | MIETBEGINN 1. APRIL 2026 | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 60 m² | 2 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.439,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/neubau-2-zimmer-mit-balkon-vienna-twentytwo-mietbeginn-1-april-2026-1327770056/,1,2026-01-13T10:50:17.690599,1439.99,60.0,2.0,1220.0,,,1,0,1,,,23.99983333333333,2026-01-13,bd3e8e95d3
"Q11 Leben in Simmering - schöne Balkonwohnung mit 4 Zimmern und Deckenkühlung! | 1110 Wien, 11. Bezirk, Simmering, Simmeringer Hauptstraße 170 | 83 m² | 4 Zimmer | Balkon | IMV Makler GmbH | € 1.506,76",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/q11-leben-in-simmering-schoene-balkonwohnung-mit-4-zimmern-und-deckenkuehlung-1741540787/,1,2026-01-13T10:50:17.672998,1506.76,83.0,4.0,1110.0,,,0,0,1,,,18.15373493975904,2026-01-13,163b0a8bd4
"Dachgeschoß-Wohnung mit Balkon neben Yppenplatz | 1160 Wien, 16. Bezirk, Ottakring, Friedmanngasse | 58 m² | 2 Zimmer | Balkon | Privat | € 1.025",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/dachgeschoss-wohnung-mit-balkon-neben-yppenplatz-1006326987/,1,2026-01-13T10:50:17.656642,1025.0,58.0,2.0,1160.0,,,0,0,1,,,17.67241379310345,2026-01-13,419b52fe66
"DER BALLON - ANKOMMEN UND ABHEBEN - NATURNAHES WOHNEN NAHE DER SEESTADT ASPERN | 1220 Wien, 22. Bezirk, Donaustadt, Groß-Enzersdorfer Straße 68 | 57 m² | 2 Zimmer | Balkon, Loggia | EHL Immobilien GmbH | € 924,79",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/der-ballon-ankommen-und-abheben-naturnahes-wohnen-nahe-der-seestadt-aspern-863742493/,1,2026-01-13T10:50:17.640810,924.79,57.0,2.0,1220.0,,,0,0,1,,,16.22438596491228,2026-01-13,82829a2a61
"Gemeindewohnung-Direktvergabe | 1120 Wien, 12. Bezirk, Meidling, Rothenburgstraße 3 | 62 m² | 3 Zimmer | Privat | € 453",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/gemeindewohnung-direktvergabe-1336262096/,1,2026-01-13T10:50:17.623848,453.0,62.0,3.0,1120.0,,,0,0,0,,,7.306451612903226,2026-01-13,0f827fcc48
"Vollmöbliertes Appartement in Ruhelage mit Grünblick | 1200 Wien, 20. Bezirk, Brigittenau | 39 m² | 1 Zimmer | Willmann Immobilien GmbH | € 634,60",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/vollmoebliertes-appartement-in-ruhelage-mit-gruenblick-940531786/,1,2026-01-13T10:50:17.608054,634.6,39.0,1.0,1200.0,,,0,1,0,,,16.27179487179487,2026-01-13,d97a7ab511
"MODERNE 2 Zimmer - komplett saniert - ca. 50m² WFL - absolute Hofruhelage - Mietgarage - TOP Anbindung durch ÖFFIS | 1170 Wien, 17. Bezirk, Hernals | 50 m² | 2 Zimmer | Raumwert Immobilien Gmbh | € 985",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/moderne-2-zimmer-komplett-saniert-ca-50m-wfl-absolute-hofruhelage-mietgarage-top-anbindung-durch-oeffis-1892828352/,1,2026-01-13T10:50:17.586779,985.0,50.0,2.0,1170.0,,,0,0,0,,,19.7,2026-01-13,aaaf2736c7
"Gatterholzgasse/Ecke Pohlgasse: 1 1/2-Zimmerwohnung nahe dem Schönbrunner Bad | 1120 Wien, 12. Bezirk, Meidling | 49 m² | 1 Zimmer | KREFINA IMMOBILIEN GMBH | € 606,52",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/gatterholzgasse-ecke-pohlgasse-1-1-2-zimmerwohnung-nahe-dem-schoenbrunner-bad-1015733151/,1,2026-01-13T10:50:17.571023,606.52,49.0,1.0,1120.0,,,0,0,0,,,12.377959183673468,2026-01-13,e9fa2c2a59
"Großzügige 3 Zimmer DG Neubauwohnung - zwischen Matzleinsdorfer Platz und Waldmüllerpark | 1100 Wien, 10. Bezirk, Favoriten | 94 m² | 3 Zimmer | IMMO AGENCY GmbH | € 1.452,08",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/grosszuegige-3-zimmer-dg-neubauwohnung-zwischen-matzleinsdorfer-platz-und-waldmuellerpark-1721481217/,1,2026-01-13T10:50:17.555429,1452.08,94.0,3.0,1100.0,,,1,0,0,,,15.447659574468084,2026-01-13,d939a4936a
"Schmuckstück am Brunnenmarkt | 1160 Wien, 16. Bezirk, Ottakring | 41 m² | 2 Zimmer | Agnes Kavalir Immobilien | € 515,97",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/schmuckstueck-am-brunnenmarkt-1708858382/,1,2026-01-13T10:50:17.538228,515.97,41.0,2.0,1160.0,,,0,0,0,,,12.584634146341465,2026-01-13,765c03991a
"Exklusives Wohnen über den Dächern Wiens in den DANUBEFLATS - im höchsten Wohnturm Österreichs | 1220 Wien, 22. Bezirk, Donaustadt | 48 m² | Balkon | Resch Homes Real Estate GmbH | € 1.499",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/exklusives-wohnen-ueber-den-daechern-wiens-in-den-danubeflats-im-hoechsten-wohnturm-oesterreichs-1733346773/,1,2026-01-13T10:50:17.522537,1499.0,48.0,,1220.0,,,0,0,1,,,31.229166666666668,2026-01-13,deaaada304
"Klein-Wohnung in gepflegtem Jugendstilhaus 1160 zu mieten! | 1160 Wien, 16. Bezirk, Ottakring, Hasnerstraße 50 | 37 m² | Gewerblicher Anbieter | € 510",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/klein-wohnung-in-gepflegtem-jugendstilhaus-1160-zu-mieten-1587940922/,1,2026-01-13T10:50:17.506781,510.0,37.0,,1160.0,,,0,0,0,,,13.783783783783784,2026-01-13,43f8b7a5a0
"besondere Lage super lässige Einteilung Erfrischend LEBEN provisionsfrei | 1030 Wien, 03. Bezirk, Landstraße | 38 m² | 2 Zimmer | Garten | gross & klein Immobilien GmbH | € 987,67",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/besondere-lage-super-laessige-einteilung-erfrischend-leben-provisionsfrei-1591169852/,1,2026-01-13T10:50:17.491353,987.67,38.0,2.0,1030.0,,,0,0,1,,,25.991315789473685,2026-01-13,09850a30f3
"3 ZIMMER | BALKON | VIENNA TWENTYTWO | ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 75 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.964,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/3-zimmer-balkon-vienna-twentytwo-erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-2046155978/,1,2026-01-13T10:50:17.790991,1964.99,75.0,3.0,1220.0,,,0,0,1,,,26.199866666666665,2026-01-13,af633ad83a
"Exklusive Neubauwohnung mit großzügigem Balkon und Stellplatz - Stilvoll wohnen in modernem Ambiente | 1210 Wien, 21. Bezirk, Floridsdorf | 47 m² | 2 Zimmer | Balkon | RIMMO Prime Vermittlungs GmbH | € 999,26",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/exklusive-neubauwohnung-mit-grosszuegigem-balkon-und-stellplatz-stilvoll-wohnen-in-modernem-ambiente-861521242/,3,2026-01-13T10:50:33.098772,999.26,47.0,2.0,1210.0,,,1,0,1,,,21.260851063829787,2026-01-13,c558ead3dd
"ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 3 ZIMMER | BALKON | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 72 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.984,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-3-zimmer-balkon-vienna-twentytwo-1014742753/,3,2026-01-13T10:50:33.277456,1984.99,72.0,3.0,1220.0,,,0,0,1,,,27.569305555555555,2026-01-13,5e68fbbb0d
"BALKON | 3 ZIMMER | ERSTBEZUG | MIETBEGINN AB 1. APRIL 2026 | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 126 m² | 3 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 3.769,98",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/balkon-3-zimmer-erstbezug-mietbeginn-ab-1-april-2026-vienna-twentytwo-1141678614/,3,2026-01-13T10:50:33.312166,3769.98,126.0,3.0,1220.0,,,0,0,1,,,29.92047619047619,2026-01-13,1095fd7422
"++NEW++ Short-term apartment in walking distance to AUGARTEN, 3-6 months, furnished! | 1200 Wien, 20. Bezirk, Brigittenau | 22 m² | 1 Zimmer | Adonia Realitätenvermittlung GmbH | € 899",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/-new-short-term-apartment-in-walking-distance-to-augarten-3-6-months-furnished-2089418603/,3,2026-01-13T10:50:33.328251,899.0,22.0,1.0,1200.0,,,0,0,1,,,40.86363636363637,2026-01-13,a4288ec943
"ERSTBEZUG IN DER NEUEN DONAUSTADT | MIETBEGINN AB 1. APRIL | 2 ZIMMER | BALKON | VIENNA TWENTYTWO | 1220 Wien, 22. Bezirk, Donaustadt, Dr.-Adolf-Schärf-Platz 10 | 60 m² | 2 Zimmer | Balkon, Loggia | OPTIN Immobilien GmbH | € 1.589,99",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-in-der-neuen-donaustadt-mietbeginn-ab-1-april-2-zimmer-balkon-vienna-twentytwo-1290993776/,3,2026-01-13T10:50:33.345285,1589.99,60.0,2.0,1220.0,,,0,0,1,,,26.49983333333333,2026-01-13,9bf3ac6c8e
"++NEU++ Stunning 3-room apartment in the very heart of the city (1/30) | 1060 Wien, 06. Bezirk, Mariahilf | 57 m² | 3 Zimmer | Balkon | Adonia Realitätenvermittlung GmbH | € 1.924,98",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/-neu-stunning-3-room-apartment-in-the-very-heart-of-the-city-1-30-1874601967/,3,2026-01-13T10:50:33.362022,1924.98,57.0,3.0,1060.0,,,0,0,1,,,33.77157894736842,2026-01-13,0280755cfe
"Wohnung im 28. Stockwerk ! | 1030 Wien, 03. Bezirk, Landstraße, Leopold-Böhm-Straße 5 | 47 m² | 2 Zimmer | Balkon | Privat | € 760",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wohnung-im-28-stockwerk-894119376/,1,2026-01-13T10:50:17.756671,760.0,47.0,2.0,1030.0,,,0,0,1,,,16.170212765957448,2026-01-13,7aad137f8e
"Elegante 4 Zimmer-Wohnung in bester Innenstadtlage | 1010 Wien, 01. Bezirk, Innere Stadt | 98 m² | 4 Zimmer | Chalupa Immobilienvermittlung GmbH | € 2.530",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/elegante-4-zimmer-wohnung-in-bester-innenstadtlage-2001852226/,3,2026-01-13T10:50:33.378843,2530.0,98.0,4.0,1010.0,,,0,0,0,,,25.816326530612244,2026-01-13,833f9d68e5
"Großzügige 2-Zimmer Neubauwohnung mit 9,67 m² Balkon - Ruhige Lage - Abstellraum - uvm. | 1210 Wien, 21. Bezirk, Floridsdorf | 55 m² | 2 Zimmer | Balkon | RIMMO Prime Vermittlungs GmbH | € 990,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/grosszuegige-2-zimmer-neubauwohnung-mit-9-67-m-balkon-ruhige-lage-abstellraum-uvm-1561366906/,3,2026-01-13T10:50:33.411736,990.01,67.0,2.0,1210.0,,,1,0,1,,,14.776268656716418,2026-01-13,9200eb905f
"Charmante 3 Zimmer Wohnung mit Dachterrasse - Mitten in 1060 Wien! | 1060 Wien, 06. Bezirk, Mariahilf | 72 m² | 3 Zimmer | Terrasse, Dachterrasse | ÖRAG Immobilien Vermittlung GmbH | € 1.861,15",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/charmante-3-zimmer-wohnung-mit-dachterrasse-mitten-in-1060-wien-1154419621/,4,2026-01-13T10:50:40.325585,1861.15,72.0,3.0,1060.0,,,0,0,1,,,25.84930555555556,2026-01-13,c1bd2c3ae3
