raw_text,link,page_found,scrape_timestamp,price,size,rooms,district,has_balkon,has_terrasse,is_neubau,is_furnished,listing_id,scrape_date,status,first_seen,last_seen,days_on_market,price_change,price_change_pct
"SPEISING 4 Zimmer Wohnung in Grünruhelage mit Garagenplatz und Ladestation | 1130 Wien, 13. Bezirk, Hietzing, Anton-Langer-Gasse 62 | 96 m² | 4 Zimmer | Balkon, Loggia | Privat | € 1.990",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/speising-4-zimmer-wohnung-in-gruenruhelage-mit-garagenplatz-und-ladestation-1403655817/,3,,,,,,,,,,07a3b49d697b,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Ihr neues Zuhause in Toplage DOMMAYERGASSE - inkl. Balkon mit Grünblick | ZELLMANN IMMOBILIEN | 1130 Wien, 13. Bezirk, Hietzing, Dommayergasse | 104 m² | 3 Zimmer | Balkon, Loggia | ZELLMANN IMMOBILIEN | € 1.770",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/ihr-neues-zuhause-in-toplage-dommayergasse-inkl-balkon-mit-gruenblick-zellmann-immobilien-1080225143/,3,,,,,,,,,,c99b4ce20565,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Altbauwohnung im 9. Bezirk - frisch saniert! | 1090 Wien, 09. Bezirk, Alsergrund | 121 m² | 3 Zimmer | Spiegelfeld Immobilien GmbH | € 1.971,85",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1090-alsergrund/altbauwohnung-im-9-bezirk-frisch-saniert-1782444909/,3,,,,,,,,,,c710c8269e89,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Moderne 2-Zimmerwohnung mit Loggia in U-Bahn-Nähe | 1160 Wien, 16. Bezirk, Ottakring, Zöchbauerstraße | 43 m² | 2 Zimmer | Loggia | ASW Immobilien Service & Consulting GmbH | € 899",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/moderne-2-zimmerwohnung-mit-loggia-in-u-bahn-naehe-1072395076/,3,,,,,,,,,,f7ba641c9ba2,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"EINZIGARTIGE ALTBAUWOHUNG IM LOFT STIL - LICHTDURCHFLUTET - BALKON - EXKLUSIVE LAGE IM 7. WIENER GEMEINDEBEZIRK -INNENHOFLAGE - BARRIEREFREI MITTELS LIFT | 1070 Wien, 07. Bezirk, Neubau | 131 m² | 3 Zimmer | Balkon | Neutor Real GmbH | € 2.350",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/einzigartige-altbauwohung-im-loft-stil-lichtdurchflutet-balkon-exklusive-lage-im-7-wiener-gemeindebezirk-innenhoflage-barrierefrei-mittels-lift-2073284300/,3,,,,,,,,,,cbb4208a5fd1,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"3 Zimmer Wohnung in 1040 Wien | 1040 Wien, 04. Bezirk, Wieden | 79 m² | 3 Zimmer | 3fach Immobilien OG | € 1.155,74",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/3-zimmer-wohnung-in-1040-wien-812678756/,3,,,,,,,,,,282b9d2e9579,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Grünstück 22 - Lebensqualität auf einen Blick - mitten in Hirschstetten. - WOHNTRAUM | Neubauprojekt | 1220 Wien, 22. Bezirk, Donaustadt, Adelheid-Popp-Gasse 10 | teamneunzehn-Gruppe | ab € 999",https://www.willhaben.at/iad/immobilien/d/neubauprojekt/wien/wien-1220-donaustadt/gruenstueck-22-lebensqualitaet-auf-einen-blick-mitten-in-hirschstetten-wohntraum-1337663888/,3,,,,,,,,,,3d4dbd375743,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Etage 1/Top 5 | 68 m², 3 Zimmer | € 1.279,20",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/gruenstueck-22-hochwertige-3-zimmer-neubauwohnung-in-bester-lage-ab-sofort-verfuegbar-wohntraum-1357924892/,3,,,,,,,,,,c986e0b49a2f,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Wohnen bei der Mariahilfer Straße- Balkon, Ruhelage-Provisionsfrei | 1150 Wien, 15. Bezirk, Rudolfsheim-Fünfhaus, Schwendergasse 17 | 42 m² | 2 Zimmer | Balkon | Privat | € 750",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1150-rudolfsheim-fuenfhaus/wohnen-bei-der-mariahilfer-strasse-balkon-ruhelage-provisionsfrei-1387344705/,3,,,,,,,,,,9161fedaac45,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"2-Zimmer Gartenwohnung (uneinsichtig) inkl. Garagenplatz | 1110 Wien, 11. Bezirk, Simmering, Dreherstraße | 46 m² | 2 Zimmer | Garten | Privat | € 930",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/2-zimmer-gartenwohnung-uneinsichtig-inkl-garagenplatz-859693492/,3,,,,,,,,,,27be703727b9,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Luxuriös komplett möbliertes Penthouse mit Blick auf Schloss Schönbrunn | 1140 Wien, 14. Bezirk, Penzing | 133 m² | 3 Zimmer | Terrasse, Garten | Turpin immobilien Treuhand GmbH | € 6.300",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/luxurioes-komplett-moebliertes-penthouse-mit-blick-auf-schloss-schoenbrunn-1515996276/,3,,,,,,,,,,17bdeb75b097,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"LOFTWOHNUNG in Stadtlage - 3 Schlafzimmer - ca. 233 m² WFL - Terrasse ca. 60 m² - 4. Schlafzimmer möglich - Aufzug bis in die Wohnung | 1030 Wien, 03. Bezirk, Landstraße | 5 Zimmer | Terrasse | SIRA Real Estate GmbH | € 3.950",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/loftwohnung-in-stadtlage-3-schlafzimmer-ca-233-m-wfl-terrasse-ca-60-m-4-schlafzimmer-moeglich-aufzug-bis-in-die-wohnung-1079584658/,3,,,,,,,,,,a44b907cb99a,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"2- Zimmer Wohntraum mit gemütlichen Balkon im 1100 Wien | 1100 Wien, 10. Bezirk, Favoriten, Dampfgasse | 47 m² | 2 Zimmer | Balkon | EHL Immobilien GmbH | € 870,69",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/2-zimmer-wohntraum-mit-gemuetlichen-balkon-im-1100-wien-822111664/,3,,,,,,,,,,4e38c88634ac,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Engerth 102- 5 Minuten zu U6 und S-Bahn HANDELSKAI! Hochwertige Einbauküchen und moderne Architektur! - JETZT ZUSCHLAGEN | Neubauprojekt | 1200 Wien, 20. Bezirk, Brigittenau, Engerthstraße 102 | teamneunzehn-Gruppe | ab € 2.099",https://www.willhaben.at/iad/immobilien/d/neubauprojekt/wien/wien-1200-brigittenau/engerth-102-5-minuten-zu-u6-und-s-bahn-handelskai-hochwertige-einbaukuechen-und-moderne-architektur-jetzt-zuschlagen-865013440/,3,,,,,,,,,,1978b8d841e4,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Etage 7/Top 65 | 118 m², 5 Zimmer | € 2.099,18",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/klimatisierte-maisonette-mit-weitblick-dachterrasse-in-top-lage-nahe-u6-millennium-city-und-donau-jetzt-anfragen-1999790542/,3,,,,,,,,,,096c94ab89c9,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Kolo 35 - Exklusives Wohnen in Jedlersdorf, nahe FAC-Platz, Denglerpark und SCN - JETZT ANFRAGEN | Neubauprojekt | 1210 Wien, 21. Bezirk, Floridsdorf, Koloniestraße 35 | teamneunzehn-Gruppe | ab € 879",https://www.willhaben.at/iad/immobilien/d/neubauprojekt/wien/wien-1210-floridsdorf/kolo-35-exklusives-wohnen-in-jedlersdorf-nahe-fac-platz-denglerpark-und-scn-jetzt-anfragen-2044395184/,3,,,,,,,,,,fec017873943,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Etage 4/Top 41 | 52 m², 2 Zimmer | € 997",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-2-zimmer-wohnung-in-zentraler-lage-beim-fac-platz-nur-wenige-minuten-von-der-s-bahnstation-jedlersdorf-entfernt-901044042/,3,,,,,,,,,,3b29042f9399,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Etage 4/Top 23 | 59 m², 2 Zimmer | € 1.139",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-2-zimmer-wohnung-in-zentraler-lage-beim-fac-platz-nur-wenige-minuten-von-der-s-bahnstation-jedlersdorf-entfernt-813679099/,3,,,,,,,,,,cd562df5f2a1,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Etage 2/Top 18 | 49 m², 2 Zimmer | € 937",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-2-zimmer-wohnung-in-zentraler-lage-beim-fac-platz-nur-wenige-minuten-von-der-s-bahnstation-jedlersdorf-entfernt-976503496/,3,,,,,,,,,,122f5d43a2da,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Etage 1/Top 11 | 78 m², 3 Zimmer | € 1.426,62",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/neuwertige-3-zimmer-wohnung-mit-balkon-beim-fac-platz-nur-3-minuten-zur-s-bahn-wohntraum-2009602398/,3,,,,,,,,,,7dcfba99681e,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Etage 3/Top 23 | 42 m², 2 Zimmer | € 879,48",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-2-zimmer-wohnung-in-zentraler-lage-beim-fac-platz-nur-wenige-minuten-von-der-s-bahnstation-jedlersdorf-entfernt-wohntraum-1225932501/,3,,,,,,,,,,98a44a1a9668,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"3-Zimmer-Wohnung mit 33 m² Terrasse am Laurenzerberg in direkter Nähe zum Schwedenplatz | 1010 Wien, 01. Bezirk, Innere Stadt | 87 m² | 3 Zimmer | Terrasse | ÖRAG Immobilien Vermittlung GmbH | € 1.952,49",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/3-zimmer-wohnung-mit-33-m-terrasse-am-laurenzerberg-in-direkter-naehe-zum-schwedenplatz-1333822363/,3,,,,,,,,,,0862b529b173,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Charmante 2,5 Zimmer Wohnung NÄHE REUMANNPLATZ | 1100 Wien, 10. Bezirk, Favoriten, Columbusgasse | 64 m² | 2 Zimmer | WINEGG Makler GmbH | € 831,79",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/charmante-2-5-zimmer-wohnung-naehe-reumannplatz-988380125/,3,,,,,,,,,,3ac5c4478a6c,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Charmantes Domizil mit Balkon und Terrasse - Ihre neue Wohlfühloase im Grünen. | 1130 Wien, 13. Bezirk, Hietzing | 86 m² | 3 Zimmer | Terrasse, Balkon | ANOBIS IMMOBILIEN GmbH | € 1.789",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/charmantes-domizil-mit-balkon-und-terrasse-ihre-neue-wohlfuehloase-im-gruenen-1397415116/,3,,,,,,,,,,9a4c3ff8a967,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Dachgeschoß mit Terrasse und herrlichem Grünblick in edler Villa mitten in Hietzing. | 1130 Wien, 13. Bezirk, Hietzing | 75 m² | 3 Zimmer | Terrasse | ANOBIS IMMOBILIEN GmbH | € 1.460",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/dachgeschoss-mit-terrasse-und-herrlichem-gruenblick-in-edler-villa-mitten-in-hietzing-1095376599/,3,,,,,,,,,,1522dd7dd6fc,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Gemütliches Heim für ZWEI im GRÜNEN | 1110 Wien, 11. Bezirk, Simmering | 62 m² | 2 Zimmer | Balkon, Garten | RED Real Estates Development Bauträger und Immobilien GmbH | € 813,64",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/gemuetliches-heim-fuer-zwei-im-gruenen-2115838941/,3,,,,,,,,,,a96a8d1edb34,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Weitläufiges Wohnen im Herzen des 7. Bezirks! | 1070 Wien, 07. Bezirk, Neubau, Lindengasse 22 | 115 m² | 3 Zimmer | Balkon | 3SI Makler GmbH | € 1.999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1070-neubau/weitlaeufiges-wohnen-im-herzen-des-7-bezirks-1708307649/,3,,,,,,,,,,01daac308a66,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Panoramawohnung bei Schönbrunn: 120m² Maisonette mit 20m² nicht einsehbarer Terrasse und Blick bis Stephansdom/ Karlskirche | 1120 Wien, 12. Bezirk, Meidling | 120 m² | 4 Zimmer | Terrasse | Privat | € 2.490",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/panoramawohnung-bei-schoenbrunn-120m-maisonette-mit-20m-nicht-einsehbarer-terrasse-und-blick-bis-stephansdom-karlskirche-971186527/,1,2026-01-12T22:54:50.278948,2166.4620597121434,120.0,4.0,1120.0,0.0,1.0,0.0,0.0,7e6fe136f740,2026-01-13 08:20:10.566193,price_changed,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,-323.5379402878566,-12.993491577825566
"Erleben Sie Wien von seiner besten Seite | 1020 Wien, 02. Bezirk, Leopoldstadt, Lilienbrunngasse | 38 m² | 1 Zimmer | Privat | € 1.050",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/erleben-sie-wien-von-seiner-besten-seite-1138007762/,1,2026-01-12T22:54:50.299003,1050.0,38.0,1.0,1020.0,0.0,0.0,0.0,0.0,c305f9f9639b,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Erstbezug nach Sanierung - 3 Zimmer Dachgeschoßwohnung mit Terrasse in 1010 Wien! | 1010 Wien, 01. Bezirk, Innere Stadt | 100 m² | 3 Zimmer | Terrasse | ÖRAG Immobilien Vermittlung GmbH | € 3.595",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/erstbezug-nach-sanierung-3-zimmer-dachgeschosswohnung-mit-terrasse-in-1010-wien-1701606526/,4,2026-01-12T22:55:08.945097,3595.0,100.0,3.0,1010.0,0.0,1.0,0.0,0.0,7aef87470bdd,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Moderne 3 Zimmer Wohnung ++ große Loggia ++ Gym ++ 7.OG | 1030 Wien, 03. Bezirk, Landstraße | 91 m² | 3 Zimmer | Loggia | Hubner Immobilien | € 1.833,76",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/moderne-3-zimmer-wohnung-grosse-loggia-gym-7-og-1735188745/,4,2026-01-12T22:55:08.967037,1833.76,91.0,3.0,1030.0,0.0,0.0,0.0,0.0,1a0dbaca6c2b,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Repräsentative Penthouse-Wohnung | 1040 Wien, 04. Bezirk, Wieden | 184 m² | 4 Zimmer | Terrasse | Kokron Immobilien e.U. | € 4.854,30",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/repraesentative-penthouse-wohnung-1518419684/,4,2026-01-12T22:55:08.989252,4854.3,184.0,4.0,1040.0,0.0,1.0,0.0,0.0,cc89c0c3c948,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Blueground ID505, Mariahilf | 1060 Wien, 06. Bezirk, Mariahilf, Mariahilfer Straße 47 | 104 m² | 3 Zimmer | Blueground Austria GmbH | € 1.830",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/blueground-id505-mariahilf-1082419257/,4,2026-01-12T22:55:09.009117,1830.0,104.0,3.0,1060.0,0.0,0.0,0.0,0.0,6d669d517dc1,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Helle 3-Zimmer-Wohnung in modernem Wohnkomplex | 1030 Wien, 03. Bezirk, Landstraße | 63 m² | 3 Zimmer | Balkon, Dachterrasse | Luxury Immobilien GmbH | € 1.680",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/helle-3-zimmer-wohnung-in-modernem-wohnkomplex-1090232015/,4,2026-01-12T22:55:09.029719,1680.0,63.0,3.0,1030.0,1.0,1.0,0.0,0.0,aa561c172cae,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"3 Zimmer Wohnung im Park - mit 2 Balkonen & Top Anbindung | 1130 Wien, 13. Bezirk, Hietzing, Stranzenberggasse | 82 m² | 3 Zimmer | Balkon | Gewerblicher Anbieter | € 1.600",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/3-zimmer-wohnung-im-park-mit-2-balkonen-top-anbindung-1271526784/,4,2026-01-12T22:55:09.050137,1600.0,82.0,3.0,1130.0,1.0,0.0,0.0,0.0,42347da5a005,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Blueground ID415, Leopoldstadt | 1020 Wien, 02. Bezirk, Leopoldstadt, Negerlegasse 2 | 58 m² | 3 Zimmer | Balkon | Blueground Austria GmbH | € 2.210",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/blueground-id415-leopoldstadt-1083490001/,4,2026-01-12T22:55:09.072334,2210.0,58.0,3.0,1020.0,1.0,0.0,0.0,0.0,539b68b1b389,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Moderne Mietwohnung in ruhiger Lage! | 1210 Wien, 21. Bezirk, Floridsdorf | 55 m² | 2 Zimmer | Balkon | Realkanzlei Edlauer Immobilientreuhänder GmbH | € 849,35",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-mietwohnung-in-ruhiger-lage-2076866838/,4,2026-01-12T22:55:09.092751,849.35,55.0,2.0,1210.0,1.0,0.0,0.0,0.0,94690ac6e849,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Moderne Mietwohnung in Top Lage! | 1210 Wien, 21. Bezirk, Floridsdorf | 57 m² | 2 Zimmer | Balkon | Realkanzlei Edlauer Immobilientreuhänder GmbH | € 848,95",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-mietwohnung-in-top-lage-2017672479/,4,2026-01-12T22:55:09.113360,848.95,57.0,2.0,1210.0,1.0,0.0,0.0,0.0,67cc7098cfe7,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Moderne Mietwohnung mit Eigengarten! | 1210 Wien, 21. Bezirk, Floridsdorf | 52 m² | 2 Zimmer | Terrasse, Garten | Realkanzlei Edlauer Immobilientreuhänder GmbH | € 895,76",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/moderne-mietwohnung-mit-eigengarten-1044585132/,4,2026-01-12T22:55:09.134125,895.76,52.0,2.0,1210.0,0.0,1.0,0.0,0.0,2071db4a55d0,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"WG-Zimmmer | 1170 Wien, 17. Bezirk, Hernals, Römergasse | 21 m² | 1 Zimmer | Privat | € 580",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/wg-zimmmer-1855866079/,4,2026-01-12T22:55:09.154467,580.0,21.0,1.0,1170.0,0.0,0.0,0.0,0.0,16f8c53cbe34,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"1 Zimmer in WG Wohnung | 1080 Wien, 08. Bezirk, Josefstadt, Hernalser Gürtel 16/15 | 96 m² | 4 Zimmer | Privat | € 520",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1080-josefstadt/1-zimmer-in-wg-wohnung-1821320299/,4,2026-01-12T22:55:09.175829,520.0,96.0,1.0,1080.0,0.0,0.0,0.0,0.0,1890cdb8bb31,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Blueground ID236, Mariahilf | 1060 Wien, 06. Bezirk, Mariahilf, Sandwirtgasse 12 | 40 m² | 2 Zimmer | Balkon | Blueground Austria GmbH | € 1.605",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/blueground-id236-mariahilf-815971795/,4,2026-01-12T22:55:09.196853,1605.0,40.0,2.0,1060.0,1.0,0.0,0.0,0.0,2eea2ff78a8a,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Blueground ID146, Innere Stadt | 1010 Wien, 01. Bezirk, Innere Stadt, Biberstraße 26 | 131 m² | 4 Zimmer | Balkon | Blueground Austria GmbH | € 3.875",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/blueground-id146-innere-stadt-1039396869/,4,2026-01-12T22:55:09.239721,3875.0,131.0,4.0,1010.0,1.0,0.0,0.0,0.0,509dada52ade,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"DC FLATS - Erstbezug mit 14 m² Terrasse: Wohnen, das gut tut. | 1220 Wien, 22. Bezirk, Donaustadt | 45 m² | 1 Zimmer | Terrasse | Hubner Immobilien | € 995",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/dc-flats-erstbezug-mit-14-m-terrasse-wohnen-das-gut-tut-906722528/,4,2026-01-12T22:55:09.261645,995.0,14.0,1.0,1220.0,0.0,1.0,0.0,0.0,3241305d6ccc,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Komplett sanierte 2-Zimmer-Wohnung mit Loggia | 1160 Wien, 16. Bezirk, Ottakring | 53 m² | 2 Zimmer | Terrasse, Loggia | THOMAS Immobilientreuhand GmbH | € 1.150",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/komplett-sanierte-2-zimmer-wohnung-mit-loggia-1820191961/,4,2026-01-12T22:55:09.282551,1150.0,53.0,2.0,1160.0,0.0,1.0,0.0,0.0,6223c7cd94d2,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Sanierte 2-Zimmer-Dachgeschosswohnung mit 15 m² Terrasse - 1190 Wien | 1190 Wien, 19. Bezirk, Döbling, Heiligenstädter Straße | 60 m² | 2 Zimmer | Terrasse | Privat | € 1.199",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/sanierte-2-zimmer-dachgeschosswohnung-mit-15-m-terrasse-1190-wien-1820499676/,4,2026-01-12T22:55:09.304826,1199.0,15.0,2.0,1190.0,0.0,1.0,0.0,0.0,d3e5bc5b27d5,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Geräumige 3-Zimmer Wohnung mit 40m2 Wohnzimmer und westseitiger Freifläche | 1100 Wien, 10. Bezirk, Favoriten, Raxstraße 2 | 84 m² | 3 Zimmer | Terrasse, Loggia | RIMMO Prime Vermittlungs GmbH | € 1.449",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/geraeumige-3-zimmer-wohnung-mit-40m2-wohnzimmer-und-westseitiger-freiflaeche-2009429502/,4,2026-01-12T22:55:09.326939,1449.0,84.0,3.0,1100.0,0.0,1.0,0.0,0.0,bcb5440057ed,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
"Charmante 2-Zimmer Wohnung mit viel Licht durch Südseite | 1100 Wien, 10. Bezirk, Favoriten, Raxstraße 2 | 54 m² | 2 Zimmer | Loggia | RIMMO Prime Vermittlungs GmbH | € 999",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/charmante-2-zimmer-wohnung-mit-viel-licht-durch-suedseite-775463039/,4,2026-01-12T22:55:09.354319,999.0,54.0,2.0,1100.0,0.0,0.0,0.0,0.0,7e2ea51037b6,2026-01-13 08:20:10.566193,active,2026-01-13 08:17:39.963961,2026-01-13 08:20:10.566193,0,0.0,0.0
